ASL,,,,,,,,,,,,,
경기번호,구분,선수명,종족,승/패,MAP,승/패,종족,선수명,,,,,
1695,,도재욱,P,승,네오 다크 오리진,패,T,유영진,,,,,
1696,,도재욱,P,패,블리츠 Y,승,T,유영진,,,,,
1697,,도재욱,P,승,라데온,패,T,유영진,,,,,
1698,,김윤중,P,승,레트로,패,T,이재호,,,,,
1699,,김윤중,P,패,네오 다크 오리진,승,T,이재호,,,,,
1700,,김윤중,P,승,트로이 SE,패,T,이재호,,,,,
1701,,유영진,T,승,라데온,패,P,김윤중,,,,,
1702,,유영진,T,승,네오 다크 오리진,패,P,김윤중,,,,,
1703,,조기석,T,승,아포칼립스,패,T,박성균,,,,,
1704,,김성대,Z,패,아포칼립스,승,P,장윤철,,,,,
1705,,조기석,T,승,레트로,패,P,장윤철,,,,,
1706,,조기석,T,패,시타델,승,P,장윤철,,,,,
1707,,조기석,T,패,네오 다크 오리진,승,P,장윤철,,,,,
1708,,김성대,Z,패,라데온,승,T,박성균,,,,,
1709,,김성대,Z,패,블리츠 Y,승,T,박성균,,,,,
1710,,조기석,T,승,시타델,패,T,박성균,,,,,
1711,,조기석,T,승,레트로,패,T,박성균,,,,,
1712,"ASL Season 17
8강",도재욱,P,패,라데온,승,T,조기석,,,,,
1713,,도재욱,P,승,블리츠 Y,패,T,조기석,,,,,
1714,,도재욱,P,패,시타델,승,T,조기석,,,,,
1715,,도재욱,P,패,아포칼립스,승,T,조기석,,,,,
1716,,조일장,Z,패,트로이 SE,승,T,유영진,,,,,
1717,,조일장,Z,승,시타델,패,T,유영진,,,,,
1718,,조일장,Z,승,네오 다크 오리진,패,T,유영진,,,,,
1719,,조일장,Z,승,라데온,패,T,유영진,,,,,
1720,,장윤철,P,승,네오 다크 오리진,패,P,김택용,,,,,
1721,,장윤철,P,승,아포칼립스,패,P,김택용,,,,,
1722,,장윤철,P,승,시타델,패,P,김택용,,,,,
1723,,김민철,Z,패,라데온,승,P,변현제,,,,,
1724,,김민철,Z,패,트로이 SE,승,P,변현제,,,,,
1725,,김민철,Z,승,네오 다크 오리진,패,P,변현제,,,,,
1726,,김민철,Z,승,블리츠 Y,패,P,변현제,,,,,
1727,,김민철,Z,승,레트로,패,P,변현제,,,,,
1728,"ASL Season 17
4강",조기석,T,승,시타델,패,Z,조일장,,,,,
1729,,조기석,T,패,트로이 SE,승,Z,조일장,,,,,
1730,,조기석,T,패,레트로,승,Z,조일장,,,,,
1731,,조기석,T,패,네오 다크 오리진,승,Z,조일장,,,,,
1732,,조기석,T,패,아포칼립스,승,Z,조일장,,,,,
1733,,장윤철,P,승,네오 다크 오리진,패,Z,김민철,,,,,
1734,,장윤철,P,승,레트로,패,Z,김민철,,,,,
1735,,장윤철,P,패,블리츠 Y,승,Z,김민철,,,,,
1736,,장윤철,P,패,시타델,승,Z,김민철,,,,,
1737,,장윤철,P,패,트로이 SE,승,Z,김민철,,,,,
1738,,장윤철,P,패,라데온,승,Z,김민철,,,,,
1739,"ASL Season 17
결승전",조일장,Z,승,라데온,패,Z,김민철,,,,,
1740,,조일장,Z,패,네오 다크 오리진,승,Z,김민철,,,,,
1741,,조일장,Z,패,아포칼립스,승,Z,김민철,,,,,
1742,,조일장,Z,패,레트로,승,Z,김민철,,,,,
1743,,조일장,Z,승,시타델,패,Z,김민철,,,,,
1744,,조일장,Z,승,트로이 SE,패,Z,김민철,,,,,
1745,,조일장,Z,패,블리츠 Y,승,Z,김민철,,,,,
1746,"ASL Season 18
24강",김명운,Z,승,도미네이터,패,T,문태호,,,,,
1747,,정윤종,P,패,도미네이터,승,T,황병영,,,,,
1748,,김명운,Z,패,데자뷰,승,T,황병영,,,,,
1749,,정윤종,P,승,킥백,패,T,문태호,,,,,
1750,,정윤종,P,승,라데온,패,Z,김명운,,,,,
1751,,변현제,P,승,도미네이터,패,T,유승곤,,,,,
1752,,김택용,P,승,도미네이터,패,T,최호선,,,,,
1753,,김택용,P,승,데자뷰,패,P,변현제,,,,,
1754,,유승곤,T,패,데자뷰,승,T,최호선,,,,,
1755,,변현제,P,승,라데온,패,T,최호선,,,,,
1756,,유영진,T,승,도미네이터,패,P,원선재,,,,,
1757,,김지성,T,패,도미네이터,승,Z,이예훈,,,,,
1758,,유영진,T,승,킥백,패,Z,이예훈,,,,,
1759,,김지성,T,승,민스트럴,패,P,원선재,,,,,
1760,,김지성,T,승,판테온,패,Z,이예훈,,,,,
1761,,도재욱,P,패,도미네이터,승,T,이영웅,,,,,
1762,,김성대,Z,패,도미네이터,승,T,염보성,,,,,
1763,,이영웅,T,승,민스트럴,패,T,염보성,,,,,
1764,,김성대,Z,승,데자뷰,패,P,도재욱,,,,,
1765,,김성대,Z,패,몬티홀 SE,승,T,염보성,,,,,
1766,,이재호,T,승,도미네이터,패,P,윤수철,,,,,
1767,,이영한,Z,패,도미네이터,승,Z,이제동,,,,,
1768,,이재호,T,승,데자뷰,패,Z,이제동,,,,,
1769,,이영한,Z,승,데자뷰,패,P,윤수철,,,,,
1770,,이영한,Z,패,라데온,승,Z,이제동,,,,,
1771,,정영재,T,승,도미네이터,패,P,윤용태,,,,,
1772,,박성균,T,패,도미네이터,승,P,송병구,,,,,
1773,,정영재,T,패,킥백,승,P,송병구,,,,,
1774,,박성균,T,승,킥백,패,P,윤용태,,,,,
1775,,박성균,T,패,라데온,승,T,정영재,,,,,
1776,"ASL Season 18
16강",김민철,Z,승,라데온,패,T,염보성,,,,,
1777,,유영진,T,승,라데온,패,T,정영재,,,,,
1778,,유영진,T,패,데자뷰,승,Z,김민철,,,,,
1779,,유영진,T,패,몬티홀 SE,승,Z,김민철,,,,,
1780,,염보성,T,패,데자뷰,승,T,정영재,,,,,
1781,,염보성,T,패,판테온,승,T,정영재,,,,,
1782,,유영진,T,패,킥백,승,T,정영재,,,,,
1783,,유영진,T,승,판테온,패,T,정영재,,,,,
1784,,유영진,T,승,민스트럴,패,T,정영재,,,,,
1785,,조일장,Z,패,라데온,승,T,황병영,,,,,
1786,,이제동,Z,패,라데온,승,P,김택용,,,,,
1787,,황병영,T,승,킥백,패,P,김택용,,,,,
1788,,황병영,T,승,데자뷰,패,P,김택용,,,,,
1789,,이제동,Z,패,몬티홀 SE,승,Z,조일장,,,,,
1790,,이제동,Z,승,판테온,패,Z,조일장,,,,,
1791,,이제동,Z,패,민스트럴,승,Z,조일장,,,,,
1792,,조일장,Z,승,도미네이터,패,P,김택용,,,,,
1793,,조일장,Z,패,데자뷰,승,P,김택용,,,,,
1794,,조일장,Z,승,판테온,패,P,김택용,,,,,
1795,,장윤철,P,패,라데온,승,T,이영웅,,,,,
1796,,정윤종,P,승,라데온,패,P,변현제,,,,,
1797,,정윤종,P,승,민스트럴,패,T,이영웅,,,,,
1798,,정윤종,P,승,도미네이터,패,T,이영웅,,,,,
1799,,장윤철,P,승,데자뷰,패,P,변현제,,,,,
1800,,장윤철,P,승,민스트럴,패,P,변현제,,,,,
1801,,장윤철,P,승,도미네이터,패,T,이영웅,,,,,
1802,,장윤철,P,패,판테온,승,T,이영웅,,,,,
1803,,장윤철,P,승,민스트럴,패,T,이영웅,,,,,
1804,,조기석,T,승,라데온,패,P,송병구,,,,,
1805,,김지성,T,승,라데온,패,T,이재호,,,,,
1806,,김지성,T,패,데자뷰,승,T,조기석,,,,,
1807,,김지성,T,패,도미네이터,승,T,조기석,,,,,
1808,,송병구,P,패,도미네이터,승,T,이재호,,,,,
1809,,송병구,P,패,데자뷰,승,T,이재호,,,,,
1810,,김지성,T,패,킥백,승,T,이재호,,,,,
1811,,김지성,T,승,도미네이터,패,T,이재호,,,,,
1812,,김지성,T,패,민스트럴,승,T,이재호,,,,,
1813,"ASL Season 18
8강",황병영,T,패,데자뷰,승,P,장윤철,,,,,
1814,,황병영,T,패,민스트럴,승,P,장윤철,,,,,
1815,,황병영,T,승,판테온,패,P,장윤철,,,,,
1816,,황병영,T,패,도미네이터,승,P,장윤철,,,,,
1817,,황병영,T,패,라데온,승,P,장윤철,,,,,
1818,,김민철,Z,패,라데온,승,T,이재호,,,,,
1819,,김민철,Z,승,판테온,패,T,이재호,,,,,
1820,,김민철,Z,승,킥백,패,T,이재호,,,,,
1821,,김민철,Z,패,데자뷰,승,T,이재호,,,,,
1822,,김민철,Z,승,도미네이터,패,T,이재호,,,,,
1823,,김민철,Z,승,민스트럴,패,T,이재호,,,,,
1824,,정윤종,P,승,민스트럴,패,T,유영진,,,,,
1825,,정윤종,P,승,라데온,패,T,유영진,,,,,
1826,,정윤종,P,승,킥백,패,T,유영진,,,,,
1827,,정윤종,P,승,판테온,패,T,유영진,,,,,
1828,,조기석,T,승,판테온,패,Z,조일장,,,,,
1829,,조기석,T,승,라데온,패,Z,조일장,,,,,
1830,,조기석,T,패,민스트럴,승,Z,조일장,,,,,
1831,,조기석,T,승,데자뷰,패,Z,조일장,,,,,
1832,,조기석,T,패,킥백,승,Z,조일장,,,,,
1833,,조기석,T,승,몬티홀 SE,패,Z,조일장,,,,,
1834,"ASL Season 18
4강",장윤철,P,패,민스트럴,승,Z,김민철,,,,,
1835,,장윤철,P,패,몬티홀 SE,승,Z,김민철,,,,,
1836,,장윤철,P,패,판테온,승,Z,김민철,,,,,
1837,,장윤철,P,패,킥백,승,Z,김민철,,,,,
1838,,정윤종,P,패,민스트럴,승,T,조기석,,,,,
1839,,정윤종,P,패,판테온,승,T,조기석,,,,,
1840,,정윤종,P,승,킥백,패,T,조기석,,,,,
1841,,정윤종,P,패,라데온,승,T,조기석,,,,,
1842,,정윤종,P,패,몬티홀 SE,승,T,조기석,,,,,
1843,"ASL Season 18
결승전",김민철,Z,승,판테온,패,T,조기석,,,,,
1844,,김민철,Z,승,도미네이터,패,T,조기석,,,,,
1845,,김민철,Z,패,데자뷰,승,T,조기석,,,,,
1846,,김민철,Z,승,킥백,패,T,조기석,,,,,
1847,,김민철,Z,승,민스트럴,패,T,조기석,,,,,
1848,"ASL Season 19
24강",변현제,P,승,이클립스,패,T,유승곤,,,,,
1849,,김윤중,P,패,이클립스,승,Z,김윤환,,,,,
1850,,변현제,P,승,메트로폴리스,패,Z,김윤환,,,,,
1851,,김윤중,P,패,폴스타,승,T,유승곤,,,,,
1852,,유승곤,T,승,도미네이터 SE,패,Z,김윤환,,,,,
1853,,유영진,T,승,이클립스,패,Z,고석현,,,,,
1854,,김지성,T,패,이클립스,승,T,이영웅,,,,,
1855,,유영진,T,패,메트로폴리스,승,T,이영웅,,,,,
1856,,김지성,T,패,폴스타,승,Z,고석현,,,,,
1857,,유영진,T,승,라데온,패,Z,고석현,,,,,
1858,,도재욱,P,패,이클립스,승,Z,방태수,,,,,
1859,,박성균,T,패,이클립스,승,T,황병영,,,,,
1860,,방태수,Z,패,메트로폴리스,승,T,황병영,,,,,
1861,,박성균,T,패,폴스타,승,P,도재욱,,,,,
1862,,도재욱,P,승,데자뷰 SE,패,Z,방태수,,,,,
1863,,이재호,T,승,이클립스,패,P,박지훈,,,,,
1864,,김택용,P,패,이클립스,승,Z,박준오,,,,,
1865,,이재호,T,승,폴스타,패,Z,박준오,,,,,
1866,,김택용,P,승,메트로폴리스,패,P,박지훈,,,,,
1867,,김택용,P,승,라데온,패,Z,박준오,,,,,
1868,,김명운,Z,승,이클립스,패,T,김영진,,,,,
1869,,이제동,Z,패,이클립스,승,P,송병구,,,,,
1870,,김명운,Z,승,메트로폴리스,패,P,송병구,,,,,
1871,,이제동,Z,승,폴스타,패,T,김영진,,,,,
1872,,이제동,Z,승,데자뷰 SE,패,P,송병구,,,,,
1873,,조일장,Z,승,이클립스,패,P,윤수철,,,,,
1874,,김성대,Z,패,이클립스,승,T,최호선,,,,,
1875,,조일장,Z,승,폴스타,패,T,최호선,,,,,
1876,,김성대,Z,승,메트로폴리스,패,P,윤수철,,,,,
1877,,김성대,Z,승,라데온,패,T,최호선,,,,,
1878,"ASL Season 19
16강",김민철,Z,승,메트로폴리스,패,T,유승곤,,,,,
1879,,황병영,T,패,메트로폴리스,승,T,이재호,,,,,
1880,,김민철,Z,승,라데온,패,T,이재호,,,,,
1881,,김민철,Z,패,데자뷰 SE,승,T,이재호,,,,,
1882,,김민철,Z,승,데스 밸리,패,T,이재호,,,,,
1883,,황병영,T,승,폴스타,패,T,유승곤,,,,,
1884,,황병영,T,승,이클립스,패,T,유승곤,,,,,
1885,,황병영,T,패,라데온,승,T,이재호,,,,,
1886,,황병영,T,패,폴스타,승,T,이재호,,,,,
1887,,조기석,T,패,메트로폴리스,승,T,이영웅,,,,,
1888,,이제동,Z,승,메트로폴리스,패,P,도재욱,,,,,
1889,,이제동,Z,승,데자뷰 SE,패,T,이영웅,,,,,
1890,,이제동,Z,승,도미네이터 SE,패,T,이영웅,,,,,
1891,,조기석,T,패,이클립스,승,P,도재욱,,,,,
1892,,조기석,T,패,도미네이터 SE,승,P,도재욱,,,,,
1893,,이영웅,T,패,데자뷰 SE,승,P,도재욱,,,,,
1894,,이영웅,T,패,이클립스,승,P,도재욱,,,,,
1895,,정윤종,P,승,메트로폴리스,패,Z,김성대,,,,,
1896,,김택용,P,패,메트로폴리스,승,Z,김명운,,,,,
1897,,정윤종,P,패,라데온,승,Z,김명운,,,,,
1898,,정윤종,P,패,폴스타,승,Z,김명운,,,,,
1899,,김택용,P,패,도미네이터 SE,승,Z,김성대,,,,,
1900,,김택용,P,패,이클립스,승,Z,김성대,,,,,
1901,,정윤종,P,승,이클립스,패,Z,김성대,,,,,
1902,,정윤종,P,패,라데온,승,Z,김성대,,,,,
1903,,정윤종,P,승,폴스타,패,Z,김성대,,,,,
1904,,장윤철,P,승,메트로폴리스,패,T,유영진,,,,,
1905,,조일장,Z,패,메트로폴리스,승,P,변현제,,,,,
1906,,장윤철,P,승,도미네이터 SE,패,P,변현제,,,,,
1907,,장윤철,P,승,데자뷰 SE,패,P,변현제,,,,,
1908,,조일장,Z,패,데자뷰 SE,승,T,유영진,,,,,
1909,,조일장,Z,승,라데온,패,T,유영진,,,,,
1910,,조일장,Z,패,이클립스,승,T,유영진,,,,,
1911,,유영진,T,승,도미네이터 SE,패,P,변현제,,,,,
1912,,유영진,T,승,폴스타,패,P,변현제,,,,,
1913,"ASL Season 19
8강",김명운,Z,패,메트로폴리스,승,P,도재욱,,,,,
1914,,김명운,Z,승,이클립스,패,P,도재욱,,,,,
1915,,김명운,Z,승,도미네이터 SE,패,P,도재욱,,,,,
1916,,김명운,Z,승,데스 밸리,패,P,도재욱,,,,,
1917,,김명운,Z,패,라데온,승,P,도재욱,,,,,
1918,,김명운,Z,패,데자뷰 SE,승,P,도재욱,,,,,
1919,,김명운,Z,패,폴스타,승,P,도재욱,,,,,
1920,,이제동,Z,패,도미네이터 SE,승,T,이재호,,,,,
1921,,이제동,Z,패,데자뷰 SE,승,T,이재호,,,,,
1922,,이제동,Z,패,라데온,승,T,이재호,,,,,
1923,,이제동,Z,승,폴스타,패,T,이재호,,,,,
1924,,이제동,Z,패,메트로폴리스,승,T,이재호,,,,,
1925,,장윤철,P,승,데스 밸리,패,P,정윤종,,,,,
1926,,장윤철,P,패,이클립스,승,P,정윤종,,,,,
1927,,장윤철,P,승,메트로폴리스,패,P,정윤종,,,,,
1928,,장윤철,P,승,데자뷰 SE,패,P,정윤종,,,,,
1929,,장윤철,P,패,폴스타,승,P,정윤종,,,,,
1930,,장윤철,P,승,도미네이터 SE,패,P,정윤종,,,,,
1931,,김민철,Z,패,메트로폴리스,승,T,유영진,,,,,
1932,,김민철,Z,승,폴스타,패,T,유영진,,,,,
1933,,김민철,Z,승,도미네이터 SE,패,T,유영진,,,,,
1934,,김민철,Z,승,데자뷰 SE,패,T,유영진,,,,,
1935,,김민철,Z,승,데스 밸리,패,T,유영진,,,,,
1936,"ASL Season 19
4강",도재욱,P,패,데자뷰 SE,승,T,이재호,,,,,
1937,,도재욱,P,패,데스 밸리,승,T,이재호,,,,,
1938,,도재욱,P,승,폴스타,패,T,이재호,,,,,
1939,,도재욱,P,승,이클립스,패,T,이재호,,,,,
1940,,도재욱,P,승,도미네이터 SE,패,T,이재호,,,,,
1941,,도재욱,P,패,라데온,승,T,이재호,,,,,
1942,,도재욱,P,승,메트로폴리스,패,T,이재호,,,,,
1943,,장윤철,P,패,메트로폴리스,승,Z,김민철,,,,,
1944,,장윤철,P,승,이클립스,패,Z,김민철,,,,,
1945,,장윤철,P,승,도미네이터 SE,패,Z,김민철,,,,,
1946,,장윤철,P,패,데스 밸리,승,Z,김민철,,,,,
1947,,장윤철,P,승,데자뷰 SE,패,Z,김민철,,,,,
1948,,장윤철,P,패,폴스타,승,Z,김민철,,,,,
1949,,장윤철,P,패,라데온,승,Z,김민철,,,,,
1950,"ASL Season 19
결승전",도재욱,P,패,이클립스,승,Z,김민철,,,,,
1951,,도재욱,P,승,메트로폴리스,패,Z,김민철,,,,,
1952,,도재욱,P,패,데스 밸리,승,Z,김민철,,,,,
1953,,도재욱,P,승,라데온,패,Z,김민철,,,,,
1954,,도재욱,P,승,데자뷰 SE,패,Z,김민철,,,,,
1955,,도재욱,P,패,도미네이터 SE,승,Z,김민철,,,,,
1956,,도재욱,P,패,폴스타,승,Z,김민철,,,,,
1957,"ASL Season 20
24강",조기석,T,승,도미네이터 SE,패,T,김태영,,,,,
1958,,임홍규,Z,승,도미네이터 SE,패,P,송병구,,,,,
1959,,임홍규,Z,승,울돌목,패,T,조기석,,,,,
1960,,김태영,T,승,녹아웃,패,P,송병구,,,,,
1961,,조기석,T,승,폴스타,패,T,김태영,,,,,
1962,,정영재,T,패,도미네이터 SE,승,T,전태양,,,,,
1963,,김택용,P,승,도미네이터 SE,패,T,이영웅,,,,,
1964,,김택용,P,승,리트머스,패,T,전태양,,,,,
1965,,정영재,T,패,리트머스,승,T,이영웅,,,,,
1966,,전태양,T,패,폴스타,승,T,이영웅,,,,,
1967,,변현제,P,승,도미네이터 SE,패,Z,이창우,,,,,
1968,,박상현,Z,승,도미네이터 SE,패,T,최호선,,,,,
1969,,박상현,Z,승,녹아웃,패,P,변현제,,,,,
1970,,이창우,Z,패,녹아웃,승,T,최호선,,,,,
1971,,변현제,P,승,폴스타,패,T,최호선,,,,,
1972,,김명운,Z,승,도미네이터 SE,패,Z,고석현,,,,,
1973,,김정우,Z,승,도미네이터 SE,패,Z,김윤환,,,,,
1974,,김정우,Z,승,울돌목,패,Z,김명운,,,,,
1975,,고석현,Z,승,리트머스,패,Z,김윤환,,,,,
1976,,김명운,Z,승,라데온,패,Z,고석현,,,,,
1977,,유영진,T,승,도미네이터 SE,패,P,정경두,,,,,
1978,,이제동,Z,승,도미네이터 SE,패,T,윤찬희,,,,,
1979,,이제동,Z,승,녹아웃,패,T,유영진,,,,,
1980,,정경두,P,패,녹아웃,승,T,윤찬희,,,,,
1981,,유영진,T,승,폴스타,패,T,윤찬희,,,,,
1982,,조일장,Z,패,도미네이터 SE,승,Z,방태수,,,,,
1983,,김지성,T,패,도미네이터 SE,승,T,황병영,,,,,
1984,,방태수,Z,승,리트머스,패,T,황병영,,,,,
1985,,김지성,T,승,리트머스,패,Z,조일장,,,,,
1986,,김지성,T,패,폴스타,승,T,황병영,,,,,
1987,"ASL Season 20
16강",김민철,Z,패,녹아웃,승,T,황병영,,,,,
1988,,김정우,Z,패,녹아웃,승,T,유영진,,,,,
1989,,황병영,T,승,라데온,패,T,유영진,,,,,
1990,,황병영,T,패,메트로폴리스,승,T,유영진,,,,,
1991,,황병영,T,승,폴스타,패,T,유영진,,,,,
1992,,김정우,Z,승,폴스타,패,Z,김민철,,,,,
1993,,김정우,Z,승,리트머스,패,Z,김민철,,,,,
1994,,김정우,Z,승,메트로폴리스,패,T,유영진,,,,,
1995,,김정우,Z,승,라데온,패,T,유영진,,,,,
1996,,도재욱,P,패,녹아웃,승,Z,방태수,,,,,
1997,,김명운,Z,패,녹아웃,승,P,김택용,,,,,
1998,,방태수,Z,패,폴스타,승,P,김택용,,,,,
1999,,방태수,Z,승,라데온,패,P,김택용,,,,,
2000,,방태수,Z,패,메트로폴리스,승,P,김택용,,,,,
2001,,도재욱,P,패,폴스타,승,Z,김명운,,,,,
2002,,도재욱,P,승,라데온,패,Z,김명운,,,,,
2003,,도재욱,P,승,도미네이터 SE,패,Z,김명운,,,,,
2004,,도재욱,P,패,도미네이터 SE,승,Z,방태수,,,,,
2005,,도재욱,P,승,라데온,패,Z,방태수,,,,,
2006,,도재욱,P,승,메트로폴리스,패,Z,방태수,,,,,
2007,,장윤철,P,승,녹아웃,패,T,조기석,,,,,
2008,,이제동,Z,패,녹아웃,승,P,변현제,,,,,
2009,,장윤철,P,승,폴스타,패,P,변현제,,,,,
2010,,장윤철,P,패,도미네이터 SE,승,P,변현제,,,,,
2011,,장윤철,P,승,라데온,패,P,변현제,,,,,
2012,,이제동,Z,승,폴스타,패,T,조기석,,,,,
2013,,이제동,Z,승,울돌목,패,T,조기석,,,,,
2014,,이제동,Z,패,도미네이터 SE,승,P,변현제,,,,,
2015,,이제동,Z,패,메트로폴리스,승,P,변현제,,,,,
2016,,이재호,T,승,녹아웃,패,T,이영웅,,,,,
2017,,임홍규,Z,패,녹아웃,승,Z,박상현,,,,,
2018,,이재호,T,승,라데온,패,Z,박상현,,,,,
2019,,이재호,T,패,메트로폴리스,승,Z,박상현,,,,,
2020,,이재호,T,패,도미네이터 SE,승,Z,박상현,,,,,
2021,,임홍규,Z,승,도미네이터 SE,패,T,이영웅,,,,,
2022,,임홍규,Z,승,폴스타,패,T,이영웅,,,,,
2023,,임홍규,Z,승,도미네이터 SE,패,T,이재호,,,,,
2024,,임홍규,Z,승,메트로폴리스,패,T,이재호,,,,,
2025,"ASL Season 20
8강",황병영,T,패,녹아웃,승,P,변현제,,,,,
2026,,황병영,T,승,울돌목,패,P,변현제,,,,,
2027,,황병영,T,승,메트로폴리스,패,P,변현제,,,,,
2028,,황병영,T,패,리트머스,승,P,변현제,,,,,
2029,,황병영,T,승,폴스타,패,P,변현제,,,,,
2030,,황병영,T,패,도미네이터 SE,승,P,변현제,,,,,
2031,,황병영,T,승,라데온,패,P,변현제,,,,,
2032,,장윤철,P,패,울돌목,승,Z,김정우,,,,,
2033,,장윤철,P,승,메트로폴리스,패,Z,김정우,,,,,
2034,,장윤철,P,승,도미네이터 SE,패,Z,김정우,,,,,
2035,,장윤철,P,승,리트머스,패,Z,김정우,,,,,
2036,,장윤철,P,승,녹아웃,패,Z,김정우,,,,,
2037,,박상현,Z,패,폴스타,승,P,도재욱,,,,,
2038,,박상현,Z,승,메트로폴리스,패,P,도재욱,,,,,
2039,,박상현,Z,패,라데온,승,P,도재욱,,,,,
2040,,박상현,Z,승,울돌목,패,P,도재욱,,,,,
2041,,박상현,Z,승,도미네이터 SE,패,P,도재욱,,,,,
2042,,박상현,Z,승,리트머스,패,P,도재욱,,,,,
2043,,김택용,P,패,울돌목,승,Z,임홍규,,,,,
2044,,김택용,P,승,폴스타,패,Z,임홍규,,,,,
2045,,김택용,P,승,라데온,패,Z,임홍규,,,,,
2046,,김택용,P,승,메트로폴리스,패,Z,임홍규,,,,,
2047,,김택용,P,승,녹아웃,패,Z,임홍규,,,,,
2048,"ASL Season 20
4강",황병영,T,패,울돌목,승,P,장윤철,,,,,
2049,,황병영,T,패,폴스타,승,P,장윤철,,,,,
2050,,황병영,T,승,도미네이터 SE,패,P,장윤철,,,,,
2051,,황병영,T,패,녹아웃,승,P,장윤철,,,,,
2052,,황병영,T,패,리트머스,승,P,장윤철,,,,,
2053,,박상현,Z,승,라데온,패,P,김택용,,,,,
2054,,박상현,Z,패,도미네이터 SE,승,P,김택용,,,,,
2055,,박상현,Z,패,메트로폴리스,승,P,김택용,,,,,
2056,,박상현,Z,승,폴스타,패,P,김택용,,,,,
2057,,박상현,Z,승,울돌목,패,P,김택용,,,,,
2058,,박상현,Z,패,녹아웃,승,P,김택용,,,,,
2059,,박상현,Z,승,리트머스,패,P,김택용,,,,,
2060,"ASL Season 20
결승전",장윤철,P,패,울돌목,승,Z,박상현,,,,,
2061,,장윤철,P,패,도미네이터 SE,승,Z,박상현,,,,,
2062,,장윤철,P,승,라데온,패,Z,박상현,,,,,
2063,,장윤철,P,패,폴스타,승,Z,박상현,,,,,
2064,,장윤철,P,승,메트로폴리스,패,Z,박상현,,,,,
2065,,장윤철,P,패,녹아웃,승,Z,박상현,,,,,
2066,"ASL Season 21
24강",조기석,T,승,옥타곤,패,T,유승곤,,,,,
2067,,정윤종,P,승,옥타곤,패,T,윤찬희,,,,,
2068,,정윤종,P,승,매치포인트,패,T,조기석,,,,,
2069,,유승곤,T,승,매치포인트,패,T,윤찬희,,,,,
2070,,조기석,T,승,폴스타,패,T,유승곤,,,,,
2071,,김민철,Z,승,옥타곤,패,T,김태영,,,,,
2072,,정영재,T,패,옥타곤,승,T,최호선,,,,,
2073,,김민철,Z,패,애티튜드,승,T,최호선,,,,,
2074,,정영재,T,패,애티튜드,승,T,김태영,,,,,
2075,,김민철,Z,패,실피드 3,승,T,김태영,,,,,
2076,,조일장,Z,승,옥타곤,패,P,윤수철,,,,,
2077,,임홍규,Z,패,옥타곤,승,Z,이영한,,,,,
2078,,조일장,Z,승,애티튜드,패,Z,이영한,,,,,
2079,,임홍규,Z,패,제인 도,승,P,윤수철,,,,,
2080,,윤수철,P,승,폴스타,패,Z,이영한,,,,,
2081,,이재호,T,승,옥타곤,패,Z,김윤환,,,,,
2082,,김지성,T,패,옥타곤,승,T,박성균,,,,,
2083,,이재호,T,승,애티튜드,패,T,박성균,,,,,
2084,,김지성,T,승,제인 도,패,Z,김윤환,,,,,
2085,,김지성,T,승,폴스타,패,T,박성균,,,,,
2086,,유영진,T,패,옥타곤,승,T,임진묵,,,,,
2087,,이영호,T,승,옥타곤,패,T,이영웅,,,,,
2088,,이영호,T,승,제인 도,패,T,임진묵,,,,,
2089,,유영진,T,패,애티튜드,승,T,이영웅,,,,,
2090,,임진묵,T,승,폴스타,패,T,이영웅,,,,,
2091,,도재욱,P,패,옥타곤,승,T,신상문,,,,,
2092,,김명운,Z,패,옥타곤,승,Z,이제동,,,,,
2093,,신상문,T,패,제인 도,승,Z,이제동,,,,,
2094,,김명운,Z,승,제인 도,패,P,도재욱,,,,,
2095,,김명운,Z,패,폴스타,승,T,신상문,,,,,
2096,"ASL Season 21
16강",박상현,Z,승,폴스타,패,P,윤수철,,,,,
2097,,조기석,T,패,폴스타,승,T,최호선,,,,,
2098,,박상현,Z,패,옥타곤,승,T,최호선,,,,,
2099,,박상현,Z,승,매치포인트,패,T,최호선,,,,,
2100,,박상현,Z,승,녹아웃,패,T,최호선,,,,,
2101,,조기석,T,패,실피드 3,승,P,윤수철,,,,,
2102,,조기석,T,승,매치포인트,패,P,윤수철,,,,,
2103,,조기석,T,패,녹아웃,승,P,윤수철,,,,,
2104,,윤수철,P,승,실피드 3,패,T,최호선,,,,,
2105,,윤수철,P,패,제인 도,승,T,최호선,,,,,
2106,,윤수철,P,승,녹아웃,패,T,최호선,,,,,
2107,,장윤철,P,승,폴스타,패,T,임진묵,,,,,
2108,,조일장,Z,승,폴스타,패,P,정윤종,,,,,
2109,,조일장,Z,승,녹아웃,패,P,장윤철,,,,,
2110,,조일장,Z,패,실피드 3,승,P,장윤철,,,,,
2111,,조일장,Z,패,매치포인트,승,P,장윤철,,,,,
2112,,임진묵,T,패,매치포인트,승,P,정윤종,,,,,
2113,,임진묵,T,패,녹아웃,승,P,정윤종,,,,,
2114,,조일장,Z,승,옥타곤,패,P,정윤종,,,,,
2115,,조일장,Z,패,실피드 3,승,P,정윤종,,,,,
2116,,조일장,Z,승,녹아웃,패,P,정윤종,,,,,
2117,,김택용,P,승,폴스타,패,T,김태영,,,,,
2118,,이제동,Z,승,폴스타,패,T,이영호,,,,,
